key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
49,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
50,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
51,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
52,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
53,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
54,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
55,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
56,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
57,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
58,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
59,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
60,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
61,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
62,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
63,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
64,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
65,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
66,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
67,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
68,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
69,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
70,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
71,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
72,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
73,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
74,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
75,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
76,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
77,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
78,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
79,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
80,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
81,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
82,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
83,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
84,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
85,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
86,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
87,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
88,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
89,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
90,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
91,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
92,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
93,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
94,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
95,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
96,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
97,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
98,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
99,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
100,"dated bronze gladius",0,"dated bronze gladii",0,0,1,0,0,"","Dated Bronze Gladius",30409,6,1,1,0,2,0,1,38070,1,False,True,False,True,174,4,True,False,False,0,2,0,9,5594,21800,0,0,False,False,0,6,0,1,38,0,0,1,"201, 1, 4, 0","0, 0, 0, 0",1,1,6,5,2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,13,1,0,0,0,0,0,0,0,0,3,0,False,False,0,True
101,"dated bronze dagger",0,"dated bronze daggers",0,0,1,0,0,"","Dated Bronze Dagger",30411,9,1,1,0,2,0,1,38070,1,False,True,False,True,265,6,True,False,False,0,2,0,9,5594,21800,0,0,False,False,0,9,0,1,38,0,0,1,"201, 40, 1, 0","0, 0, 0, 0",1,1,8,7,1920,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,13,1,0,0,0,0,0,0,0,0,3,0,False,False,0,True
102,"dated bronze spatha",0,"dated bronze spathae",0,0,1,0,0,"","Dated Bronze Spatha",30401,11,1,1,0,2,0,1,38070,1,False,True,False,True,336,7,True,False,False,0,2,0,9,5595,21800,0,0,False,False,0,11,0,1,38,0,0,1,"201, 39, 2, 0","0, 0, 0, 0",1,1,9,8,2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,13,1,0,0,0,0,0,0,0,0,3,0,False,False,0,True
103,"dated blinding dagger",0,"dated blinding daggers",0,0,1,0,0,"","Dated Blinding Dagger",30414,14,1,1,0,2,0,1,38070,1,False,True,False,True,525,11,True,False,False,0,2,0,14,5595,21800,0,0,False,False,0,14,0,1,38,0,0,1,"201, 40, 5, 0","0, 0, 0, 0",1,1,10,9,1920,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,13,2,0,0,0,0,0,0,0,0,3,0,False,False,0,True
104,"dated silencing dagger",0,"dated silencing daggers",0,0,1,0,0,"","Dated Silencing Dagger",30414,14,1,1,0,2,0,1,38070,1,False,True,False,True,525,11,True,False,False,0,2,0,14,5595,21800,0,0,False,False,0,14,0,1,38,0,0,1,"201, 40, 5, 0","0, 0, 0, 0",1,1,10,9,1920,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,13,2,0,0,0,0,0,0,0,0,3,0,False,False,0,True
105,"dated brass gladius",0,"dated brass gladii",0,0,1,0,0,"","Dated Brass Gladius",30403,16,1,1,0,2,0,1,38070,1,False,True,False,True,547,11,True,False,False,0,2,0,9,5595,21800,0,0,False,False,0,16,0,1,38,0,0,1,"201, 1, 1, 0","0, 0, 0, 0",1,1,11,10,2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,13,2,0,0,0,0,0,0,0,0,3,0,False,False,0,True
106,"dated brass dagger",0,"dated brass daggers",0,0,1,0,0,"","Dated Brass Dagger",30413,19,1,1,0,2,0,1,38070,1,False,True,False,True,698,15,True,False,False,0,2,0,11,5595,21800,0,0,False,False,0,19,0,1,38,0,0,1,"201, 40, 3, 0","0, 0, 0, 0",1,1,13,12,1920,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,13,2,0,0,0,0,0,0,0,0,3,0,False,False,0,True
107,"dated paralyzing dagger",0,"dated paralyzing daggers",0,0,1,0,0,"","Dated Paralyzing Dagger",30414,24,1,1,0,2,0,1,38070,1,False,True,False,True,1557,27,True,False,False,0,2,0,14,5596,21800,0,0,False,False,0,24,0,1,38,0,0,1,"201, 40, 5, 0","0, 0, 0, 0",1,1,14,14,1920,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,13,2,0,0,0,0,0,0,0,0,3,0,False,False,0,True
108,"dated sleeping dagger",0,"dated sleeping daggers",0,0,1,0,0,"","Dated Sleeping Dagger",30414,24,1,1,0,2,0,1,38070,1,False,True,False,True,1557,27,True,False,False,0,2,0,14,5596,21800,0,0,False,False,0,24,0,1,38,0,0,1,"201, 40, 5, 0","0, 0, 0, 0",1,1,14,14,1920,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,13,2,0,0,0,0,0,0,0,0,3,0,False,False,0,True
109,"dated ash macuahuitl",0,"dated ash macuahuimeh",0,0,1,0,0,"","Dated Ash Macuahuitl",30417,25,1,1,0,2,0,1,38070,1,False,True,False,True,1612,28,True,False,False,0,2,0,8,5596,21800,0,0,False,False,0,25,0,1,38,0,0,1,"201, 5, 1, 0","0, 0, 0, 0",1,1,15,14,2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,13,2,0,0,0,0,0,0,0,0,3,0,False,False,0,True
110,"dated iron gladius",0,"dated iron gladii",0,0,1,0,0,"","Dated Iron Gladius",30410,26,1,1,0,2,0,1,38070,1,False,True,False,True,1737,29,True,False,False,0,2,0,9,5596,21800,0,0,False,False,0,26,0,1,38,0,0,1,"201, 1, 5, 0","0, 0, 0, 0",1,1,15,15,2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,13,2,0,0,0,0,0,0,0,0,3,0,False,False,0,True
111,"dated iron dagger",0,"dated iron daggers",0,0,1,0,0,"","Dated Iron Dagger",30412,29,1,1,0,2,0,1,38070,1,False,True,False,True,2429,38,True,False,False,0,2,0,9,5596,21800,0,0,False,False,0,29,0,1,38,0,0,1,"201, 40, 2, 0","0, 0, 0, 0",1,1,17,16,1920,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,13,2,0,0,0,0,0,0,0,0,3,0,False,False,0,True
112,"dated iron spatha",0,"dated iron spathae",0,0,1,0,0,"","Dated Iron Spatha",30402,31,1,1,0,2,0,1,38070,1,False,True,False,True,2973,45,True,False,False,0,2,0,9,5597,21800,0,0,False,False,0,31,0,1,38,0,0,1,"201, 39, 3, 0","0, 0, 0, 0",1,1,18,17,2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,13,2,0,0,0,0,0,0,0,0,3,0,False,False,0,True
113,"dated maddening dagger",0,"dated maddening daggers",0,0,1,0,0,"","Dated Maddening Dagger",30414,34,1,1,0,2,0,1,38070,1,False,True,False,True,3976,60,True,False,False,0,2,0,14,5597,21800,0,0,False,False,0,34,0,1,38,0,0,1,"201, 40, 5, 0","0, 0, 0, 0",1,1,19,18,1920,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,13,2,0,0,0,0,0,0,0,0,3,0,False,False,0,True
